Id de empleado,Fecha y hora de interacción,Id del caso,Tipo de interacci�n,Id de cliente,Cola,Tipo de cliente,Duraci�n
EMP0038,1/18/2025 19:09,CASE019569,teléfono,CL51721,post-venta,vendedor,499
EMP0050,2/9/2025 22:59,CASE019570,teléfono,CL26217,post-venta,comprador,595
EMP0187,2/10/2025 22:01,CASE019571,teléfono,CL33936,post-venta,comprador,532
EMP0062,1/21/2025 08:07,CASE019572,chat,CL85551,reclamos,vendedor,765
EMP0154,3/29/2025 13:15,CASE019573,teléfono,CL37827,post-venta,vendedor,675
EMP0066,3/5/2025 18:30,CASE019574,teléfono,CL86313,reclamos,comprador,800
EMP0102,1/23/2025 12:39,CASE019575,chat,CL20333,post-venta,vendedor,565
EMP0233,1/3/2025 14:54,CASE019576,chat,CL40345,post-venta,vendedor,616
EMP0190,3/23/2025 04:49,CASE019577,chat,CL16432,post-venta,comprador,588
EMP0100,2/20/2025 09:51,CASE019578,chat,CL46243,reclamos,vendedor,555
EMP0190,2/16/2025 01:22,CASE019579,teléfono,CL50827,reclamos,comprador,476
EMP0226,1/23/2025 03:07,CASE019580,teléfono,CL82116,post-venta,vendedor,686
EMP0141,3/11/2025 22:16,CASE019581,teléfono,CL80950,pre-venta,comprador,640
EMP0103,3/4/2025 17:14,CASE019582,chat,CL20441,reclamos,comprador,594
EMP0075,3/20/2025 07:53,CASE019583,teléfono,CL81950,post-venta,vendedor,660
EMP0283,1/27/2025 17:03,CASE019584,teléfono,CL85675,reclamos,comprador,550
EMP0259,2/20/2025 10:12,CASE019585,teléfono,CL81573,pre-venta,vendedor,601
EMP0126,1/5/2025 16:23,CASE019586,teléfono,CL48955,reclamos,vendedor,703
EMP0291,1/20/2025 23:40,CASE019587,chat,CL82399,reclamos,comprador,719
EMP0165,2/21/2025 03:55,CASE019588,chat,CL96232,post-venta,comprador,783
EMP0285,2/11/2025 11:20,CASE019589,chat,CL48999,reclamos,comprador,466
EMP0244,2/11/2025 23:10,CASE019590,teléfono,CL23164,pre-venta,comprador,484
EMP0062,2/16/2025 11:04,CASE019591,teléfono,CL62907,pre-venta,comprador,461
EMP0209,1/7/2025 19:08,CASE019592,chat,CL15339,post-venta,vendedor,522
EMP0294,3/1/2025 09:08,CASE019593,chat,CL50880,pre-venta,vendedor,559
EMP0183,3/29/2025 21:42,CASE019594,teléfono,CL65072,reclamos,comprador,652
EMP0005,1/27/2025 03:08,CASE019595,teléfono,CL22185,post-venta,vendedor,739
EMP0143,2/8/2025 04:35,CASE019596,chat,CL96231,reclamos,vendedor,552
EMP0068,1/22/2025 22:39,CASE019597,chat,CL53681,reclamos,comprador,668
EMP0230,1/7/2025 07:08,CASE019598,chat,CL45264,post-venta,vendedor,753
EMP0265,3/5/2025 23:15,CASE019599,teléfono,CL16822,reclamos,comprador,545
EMP0251,2/4/2025 20:52,CASE019600,chat,CL27942,post-venta,vendedor,566
EMP0177,3/30/2025 08:07,CASE019601,chat,CL19010,reclamos,comprador,607
EMP0212,2/27/2025 06:02,CASE019602,chat,CL22362,reclamos,comprador,398
EMP0078,3/26/2025 14:47,CASE019603,chat,CL87110,pre-venta,vendedor,661
EMP0277,3/24/2025 10:15,CASE019604,teléfono,CL10525,pre-venta,vendedor,455
EMP0098,3/4/2025 14:51,CASE019605,teléfono,CL24002,post-venta,vendedor,694
EMP0246,2/19/2025 16:21,CASE019606,teléfono,CL72518,pre-venta,comprador,548
EMP0059,3/11/2025 05:15,CASE019607,teléfono,CL15573,post-venta,comprador,538
EMP0205,1/10/2025 14:09,CASE019608,teléfono,CL71502,pre-venta,comprador,482
EMP0170,1/26/2025 15:47,CASE019609,chat,CL57333,post-venta,vendedor,664
EMP0109,2/22/2025 03:32,CASE019610,chat,CL63213,pre-venta,comprador,664
EMP0187,2/22/2025 14:23,CASE019611,chat,CL81036,pre-venta,vendedor,545
EMP0229,2/5/2025 03:39,CASE019612,chat,CL24010,post-venta,comprador,815
EMP0158,3/18/2025 10:47,CASE019613,teléfono,CL44640,reclamos,vendedor,604
EMP0175,3/18/2025 18:06,CASE019614,chat,CL30815,pre-venta,comprador,598
EMP0061,1/12/2025 05:23,CASE019615,teléfono,CL87444,reclamos,vendedor,607
EMP0212,1/20/2025 17:56,CASE019616,chat,CL83556,reclamos,vendedor,518
EMP0135,2/25/2025 11:55,CASE019617,teléfono,CL42450,pre-venta,comprador,480
EMP0236,3/16/2025 18:33,CASE019618,chat,CL20749,pre-venta,vendedor,555
EMP0020,3/19/2025 23:30,CASE019619,chat,CL53786,post-venta,vendedor,676
EMP0272,3/17/2025 03:22,CASE019620,chat,CL32069,reclamos,comprador,377
EMP0002,1/14/2025 09:17,CASE019621,chat,CL34265,pre-venta,vendedor,420
EMP0233,2/27/2025 00:10,CASE019622,teléfono,CL94998,reclamos,vendedor,527
EMP0244,2/17/2025 05:40,CASE019623,chat,CL84581,reclamos,comprador,384
EMP0099,3/1/2025 11:36,CASE019624,chat,CL23614,reclamos,vendedor,429
EMP0171,1/1/2025 04:51,CASE019625,teléfono,CL92685,reclamos,comprador,697
EMP0156,1/27/2025 22:33,CASE019626,teléfono,CL12207,reclamos,vendedor,547
EMP0266,3/9/2025 13:21,CASE019627,chat,CL71645,post-venta,comprador,498
EMP0205,3/3/2025 19:41,CASE019628,chat,CL38628,pre-venta,comprador,616
EMP0022,2/5/2025 12:17,CASE019629,chat,CL26601,post-venta,comprador,613
EMP0144,3/21/2025 03:46,CASE019630,chat,CL32199,pre-venta,vendedor,739
EMP0072,3/3/2025 12:46,CASE019631,teléfono,CL99449,post-venta,vendedor,386
EMP0249,1/27/2025 14:48,CASE019632,chat,CL76805,pre-venta,comprador,488
EMP0074,3/13/2025 12:00,CASE019633,teléfono,CL41272,post-venta,comprador,528
EMP0055,2/21/2025 20:03,CASE019634,teléfono,CL63465,reclamos,vendedor,646
EMP0170,1/25/2025 09:39,CASE019635,teléfono,CL10692,pre-venta,comprador,947
EMP0124,2/5/2025 11:47,CASE019636,teléfono,CL99313,pre-venta,comprador,670
EMP0216,3/3/2025 11:10,CASE019637,teléfono,CL78547,pre-venta,comprador,568
EMP0258,3/10/2025 01:50,CASE019638,chat,CL45823,reclamos,vendedor,454
EMP0290,1/13/2025 15:33,CASE019639,chat,CL85588,pre-venta,vendedor,439
EMP0042,1/1/2025 12:58,CASE019640,chat,CL34582,pre-venta,comprador,708
EMP0277,3/2/2025 23:31,CASE019641,chat,CL74572,pre-venta,vendedor,504
EMP0290,3/13/2025 19:01,CASE019642,teléfono,CL81770,post-venta,comprador,557
EMP0288,3/6/2025 10:13,CASE019643,chat,CL41183,reclamos,vendedor,798
EMP0275,1/19/2025 12:10,CASE019644,teléfono,CL17781,post-venta,comprador,394
EMP0286,2/14/2025 06:48,CASE019645,teléfono,CL66324,post-venta,vendedor,632
EMP0186,2/26/2025 00:38,CASE019646,chat,CL37657,pre-venta,comprador,491
EMP0283,2/20/2025 02:05,CASE019647,teléfono,CL90380,pre-venta,comprador,796
EMP0272,1/10/2025 00:19,CASE019648,teléfono,CL97409,post-venta,vendedor,487
EMP0025,3/16/2025 14:40,CASE019649,teléfono,CL60913,reclamos,vendedor,680
EMP0118,2/7/2025 12:43,CASE019650,teléfono,CL35227,post-venta,vendedor,383
EMP0089,2/5/2025 21:26,CASE019651,teléfono,CL79177,reclamos,comprador,786
EMP0011,1/18/2025 17:45,CASE019652,teléfono,CL48365,pre-venta,comprador,710
EMP0160,2/22/2025 04:19,CASE019653,chat,CL55123,pre-venta,vendedor,533
EMP0103,1/28/2025 22:40,CASE019654,chat,CL27853,post-venta,vendedor,647
EMP0165,3/7/2025 19:24,CASE019655,chat,CL63021,reclamos,comprador,714
EMP0162,2/19/2025 10:21,CASE019656,teléfono,CL87433,reclamos,vendedor,618
EMP0085,1/5/2025 05:16,CASE019657,chat,CL63941,reclamos,vendedor,553
EMP0218,3/13/2025 19:33,CASE019658,chat,CL85803,reclamos,vendedor,588
EMP0241,2/18/2025 19:05,CASE019659,teléfono,CL47704,reclamos,comprador,613
EMP0298,2/15/2025 12:25,CASE019660,teléfono,CL45305,post-venta,comprador,606
EMP0295,2/16/2025 17:00,CASE019661,chat,CL42640,post-venta,comprador,652
EMP0030,1/31/2025 03:38,CASE019662,chat,CL90790,post-venta,vendedor,477
EMP0114,2/13/2025 14:10,CASE019663,teléfono,CL26337,reclamos,vendedor,522
EMP0120,1/25/2025 09:38,CASE019664,teléfono,CL65079,reclamos,vendedor,553
EMP0130,3/1/2025 04:03,CASE019665,teléfono,CL43423,pre-venta,vendedor,656
EMP0195,2/11/2025 23:30,CASE019666,teléfono,CL94978,reclamos,vendedor,416
EMP0079,2/5/2025 08:39,CASE019667,teléfono,CL89332,reclamos,comprador,618
EMP0121,2/8/2025 20:00,CASE019668,chat,CL75231,post-venta,comprador,693
EMP0145,3/3/2025 12:14,CASE019669,chat,CL10190,post-venta,comprador,605
EMP0191,1/14/2025 16:35,CASE019670,chat,CL25022,pre-venta,comprador,609
EMP0131,1/11/2025 23:39,CASE019671,teléfono,CL63155,reclamos,vendedor,563
EMP0071,1/19/2025 08:07,CASE019672,teléfono,CL87429,reclamos,comprador,607
EMP0095,2/19/2025 09:52,CASE019673,chat,CL35056,post-venta,comprador,547
EMP0266,2/28/2025 15:57,CASE019674,chat,CL43152,post-venta,vendedor,580
EMP0115,3/29/2025 10:48,CASE019675,teléfono,CL26802,post-venta,vendedor,547
EMP0055,1/20/2025 08:36,CASE019676,teléfono,CL85578,post-venta,vendedor,578
EMP0247,2/12/2025 23:57,CASE019677,teléfono,CL34164,reclamos,comprador,561
EMP0148,1/4/2025 01:31,CASE019678,teléfono,CL93993,pre-venta,vendedor,458
EMP0129,3/6/2025 06:06,CASE019679,chat,CL86048,post-venta,comprador,419
EMP0042,2/23/2025 19:57,CASE019680,chat,CL25725,pre-venta,vendedor,609
EMP0269,3/28/2025 04:18,CASE019681,chat,CL97952,pre-venta,vendedor,672
EMP0008,3/4/2025 06:55,CASE019682,teléfono,CL42608,pre-venta,vendedor,786
EMP0280,1/22/2025 09:31,CASE019683,chat,CL27360,pre-venta,vendedor,731
EMP0278,1/17/2025 10:03,CASE019684,teléfono,CL15269,reclamos,comprador,708
EMP0175,2/23/2025 17:08,CASE019685,chat,CL40258,reclamos,comprador,627
EMP0033,2/4/2025 08:07,CASE019686,teléfono,CL42767,post-venta,vendedor,614
EMP0026,3/17/2025 06:12,CASE019687,teléfono,CL16103,post-venta,comprador,505
EMP0172,2/24/2025 12:14,CASE019688,teléfono,CL19463,pre-venta,vendedor,491
EMP0060,1/21/2025 00:39,CASE019689,chat,CL99662,pre-venta,comprador,622
EMP0102,1/18/2025 13:32,CASE019690,teléfono,CL61736,pre-venta,comprador,499
EMP0138,1/12/2025 20:46,CASE019691,chat,CL27427,reclamos,vendedor,589
EMP0273,1/17/2025 01:13,CASE019692,chat,CL38591,pre-venta,vendedor,300
EMP0187,1/23/2025 20:04,CASE019693,chat,CL46247,pre-venta,comprador,656
EMP0120,2/26/2025 20:42,CASE019694,teléfono,CL24760,reclamos,vendedor,475
EMP0238,2/16/2025 08:43,CASE019695,chat,CL85310,post-venta,vendedor,428
EMP0274,2/12/2025 14:56,CASE019696,chat,CL10369,pre-venta,comprador,686
EMP0238,1/31/2025 23:58,CASE019697,teléfono,CL95439,reclamos,comprador,715
EMP0195,2/6/2025 03:54,CASE019698,chat,CL37551,reclamos,comprador,589
EMP0238,3/29/2025 21:07,CASE019699,chat,CL24519,pre-venta,comprador,513
EMP0261,3/5/2025 05:49,CASE019700,teléfono,CL11803,post-venta,comprador,686
EMP0074,3/18/2025 15:52,CASE019701,chat,CL64179,post-venta,comprador,507
EMP0045,2/27/2025 23:58,CASE019702,teléfono,CL24018,reclamos,comprador,581
EMP0230,2/3/2025 09:35,CASE019703,teléfono,CL54742,post-venta,vendedor,761
EMP0084,1/16/2025 11:24,CASE019704,chat,CL37044,pre-venta,comprador,645
EMP0064,3/19/2025 17:11,CASE019705,teléfono,CL68598,pre-venta,comprador,594
EMP0205,2/23/2025 01:46,CASE019706,chat,CL28924,pre-venta,comprador,566
EMP0123,3/24/2025 21:16,CASE019707,teléfono,CL29265,reclamos,vendedor,605
EMP0180,2/17/2025 19:02,CASE019708,chat,CL94929,pre-venta,comprador,631
EMP0001,1/19/2025 12:42,CASE019709,teléfono,CL26153,reclamos,vendedor,464
EMP0222,2/28/2025 00:20,CASE019710,teléfono,CL58333,pre-venta,vendedor,744
EMP0173,3/18/2025 11:07,CASE019711,chat,CL52613,pre-venta,comprador,545
EMP0102,1/9/2025 02:54,CASE019712,teléfono,CL63887,pre-venta,comprador,575
EMP0073,3/24/2025 17:51,CASE019713,chat,CL59640,reclamos,vendedor,697
EMP0046,1/21/2025 05:42,CASE019714,teléfono,CL96444,post-venta,vendedor,583
EMP0188,2/8/2025 01:40,CASE019715,chat,CL78008,reclamos,vendedor,705
EMP0119,2/6/2025 23:07,CASE019716,chat,CL99170,reclamos,vendedor,594
EMP0070,1/30/2025 12:35,CASE019717,chat,CL46053,pre-venta,vendedor,611
EMP0145,2/16/2025 15:57,CASE019718,teléfono,CL68118,post-venta,vendedor,625
EMP0246,3/18/2025 13:23,CASE019719,chat,CL96916,reclamos,comprador,644
EMP0279,1/13/2025 17:12,CASE019720,chat,CL36417,reclamos,vendedor,667
EMP0165,2/5/2025 19:42,CASE019721,chat,CL93237,reclamos,vendedor,726
EMP0066,1/1/2025 03:06,CASE019722,teléfono,CL29125,reclamos,vendedor,719
EMP0014,2/4/2025 13:50,CASE019723,chat,CL37103,pre-venta,comprador,504
EMP0255,3/1/2025 08:36,CASE019724,teléfono,CL61014,post-venta,vendedor,774
EMP0214,2/27/2025 23:25,CASE019725,teléfono,CL56291,pre-venta,comprador,395
EMP0107,3/2/2025 02:14,CASE019726,chat,CL34641,pre-venta,comprador,524
EMP0298,2/12/2025 06:00,CASE019727,chat,CL97275,post-venta,comprador,583
EMP0167,3/28/2025 13:08,CASE019728,teléfono,CL96809,post-venta,comprador,460
EMP0172,3/24/2025 14:59,CASE019729,teléfono,CL41820,post-venta,vendedor,633
EMP0219,1/7/2025 20:27,CASE019730,teléfono,CL74213,post-venta,comprador,688
EMP0174,3/17/2025 04:31,CASE019731,chat,CL74082,post-venta,vendedor,514
EMP0289,1/5/2025 06:35,CASE019732,chat,CL45900,post-venta,vendedor,655
EMP0240,2/24/2025 13:54,CASE019733,teléfono,CL67337,reclamos,vendedor,700
EMP0059,1/15/2025 12:01,CASE019734,chat,CL16413,post-venta,vendedor,367
EMP0165,1/2/2025 20:56,CASE019735,chat,CL43044,reclamos,comprador,620
EMP0008,2/5/2025 10:38,CASE019736,chat,CL10400,pre-venta,vendedor,644
EMP0020,1/25/2025 23:27,CASE019737,teléfono,CL66792,reclamos,comprador,489
EMP0193,3/16/2025 13:04,CASE019738,teléfono,CL70762,reclamos,comprador,456
EMP0119,1/12/2025 18:08,CASE019739,chat,CL30788,reclamos,vendedor,517
EMP0049,3/8/2025 08:03,CASE019740,teléfono,CL18048,post-venta,vendedor,577
EMP0255,3/11/2025 12:41,CASE019741,teléfono,CL17810,pre-venta,comprador,509
EMP0103,1/13/2025 00:48,CASE019742,teléfono,CL70128,pre-venta,vendedor,666
EMP0135,1/8/2025 07:51,CASE019743,teléfono,CL78718,pre-venta,vendedor,651
EMP0253,3/28/2025 19:03,CASE019744,teléfono,CL47889,pre-venta,comprador,645
EMP0212,1/11/2025 04:20,CASE019745,teléfono,CL36717,pre-venta,comprador,750
EMP0097,3/27/2025 21:33,CASE019746,chat,CL64185,pre-venta,vendedor,677
EMP0239,3/9/2025 07:00,CASE019747,teléfono,CL24472,reclamos,vendedor,634
EMP0059,2/25/2025 11:16,CASE019748,teléfono,CL47645,pre-venta,comprador,453
EMP0252,1/13/2025 16:09,CASE019749,teléfono,CL28441,post-venta,comprador,738
EMP0248,1/1/2025 18:16,CASE019750,teléfono,CL47151,post-venta,vendedor,752
EMP0063,1/1/2025 06:04,CASE019751,chat,CL46612,reclamos,comprador,560
EMP0280,1/5/2025 16:07,CASE019752,teléfono,CL33207,pre-venta,vendedor,502
EMP0189,1/31/2025 07:52,CASE019753,chat,CL65856,pre-venta,comprador,690
EMP0110,2/6/2025 01:08,CASE019754,chat,CL11804,pre-venta,vendedor,381
EMP0048,3/15/2025 19:45,CASE019755,chat,CL72027,post-venta,vendedor,647
EMP0056,1/8/2025 23:00,CASE019756,teléfono,CL79414,reclamos,vendedor,779
EMP0039,1/15/2025 20:59,CASE019757,chat,CL18558,post-venta,comprador,554
EMP0131,2/24/2025 15:34,CASE019758,teléfono,CL86871,post-venta,comprador,629
EMP0117,1/5/2025 06:03,CASE019759,chat,CL69562,post-venta,vendedor,612
EMP0294,1/22/2025 23:39,CASE019760,chat,CL55592,reclamos,vendedor,725
EMP0254,3/22/2025 20:48,CASE019761,teléfono,CL49740,post-venta,vendedor,612
EMP0136,3/21/2025 06:04,CASE019762,teléfono,CL94443,reclamos,comprador,558
EMP0040,3/15/2025 11:32,CASE019763,teléfono,CL39401,post-venta,vendedor,417
EMP0222,1/19/2025 20:11,CASE019764,chat,CL68896,reclamos,comprador,611
EMP0177,1/2/2025 21:37,CASE019765,teléfono,CL36335,pre-venta,vendedor,591
EMP0068,3/19/2025 21:53,CASE019766,chat,CL46125,pre-venta,comprador,355
EMP0161,1/17/2025 00:17,CASE019767,chat,CL72499,pre-venta,vendedor,479
EMP0134,2/12/2025 19:56,CASE019768,teléfono,CL61196,post-venta,comprador,528
EMP0285,2/7/2025 09:07,CASE019769,teléfono,CL45342,pre-venta,vendedor,528
EMP0019,1/2/2025 22:48,CASE019770,chat,CL31031,reclamos,comprador,596
EMP0229,1/8/2025 00:09,CASE019771,teléfono,CL72960,post-venta,vendedor,586
EMP0203,3/25/2025 21:33,CASE019772,teléfono,CL38909,post-venta,comprador,592
EMP0234,2/5/2025 20:32,CASE019773,teléfono,CL67426,reclamos,vendedor,871
EMP0009,1/3/2025 06:15,CASE019774,chat,CL27496,pre-venta,comprador,547
EMP0115,3/18/2025 08:56,CASE019775,chat,CL12247,reclamos,vendedor,495
EMP0146,1/2/2025 00:37,CASE019776,teléfono,CL40726,pre-venta,vendedor,788
EMP0248,3/5/2025 22:14,CASE019777,teléfono,CL94570,pre-venta,vendedor,775
EMP0071,3/17/2025 20:23,CASE019778,teléfono,CL73688,reclamos,vendedor,470
EMP0081,2/10/2025 08:05,CASE019779,teléfono,CL60407,post-venta,vendedor,745
EMP0032,3/25/2025 06:13,CASE019780,teléfono,CL38688,reclamos,comprador,378
EMP0282,3/27/2025 04:19,CASE019781,teléfono,CL82318,post-venta,comprador,944
EMP0180,2/25/2025 19:23,CASE019782,chat,CL76807,reclamos,comprador,813
EMP0150,3/25/2025 14:33,CASE019783,teléfono,CL94133,reclamos,vendedor,663
EMP0080,2/8/2025 11:07,CASE019784,teléfono,CL28965,reclamos,comprador,703
EMP0284,1/6/2025 00:33,CASE019785,teléfono,CL24394,pre-venta,vendedor,653
EMP0029,3/20/2025 14:07,CASE019786,chat,CL45084,post-venta,comprador,520
EMP0159,3/26/2025 06:10,CASE019787,chat,CL58605,reclamos,vendedor,743
EMP0094,2/15/2025 11:41,CASE019788,teléfono,CL78423,post-venta,vendedor,762
EMP0104,1/2/2025 08:23,CASE019789,teléfono,CL43398,post-venta,vendedor,512
EMP0025,1/19/2025 08:08,CASE019790,chat,CL22954,reclamos,vendedor,596
EMP0063,2/10/2025 04:36,CASE019791,teléfono,CL45626,reclamos,comprador,452
EMP0244,1/27/2025 08:05,CASE019792,chat,CL96283,post-venta,vendedor,594
EMP0181,3/24/2025 00:32,CASE019793,chat,CL77696,post-venta,vendedor,567
EMP0079,3/23/2025 05:40,CASE019794,teléfono,CL50660,post-venta,vendedor,750
EMP0055,3/16/2025 02:59,CASE019795,chat,CL62915,post-venta,comprador,792
EMP0101,2/5/2025 22:20,CASE019796,teléfono,CL12660,reclamos,comprador,472
EMP0010,1/7/2025 18:20,CASE019797,teléfono,CL18253,reclamos,vendedor,692
EMP0281,2/1/2025 20:12,CASE019798,chat,CL84338,reclamos,vendedor,705
EMP0061,3/2/2025 04:33,CASE019799,teléfono,CL24040,pre-venta,vendedor,390
EMP0183,2/16/2025 04:15,CASE019800,chat,CL41617,reclamos,vendedor,715
EMP0266,2/7/2025 09:48,CASE019801,chat,CL47068,reclamos,comprador,422
EMP0170,2/13/2025 04:57,CASE019802,teléfono,CL43043,reclamos,comprador,538
EMP0063,3/12/2025 16:59,CASE019803,chat,CL42020,post-venta,comprador,491
EMP0259,3/2/2025 22:38,CASE019804,teléfono,CL97614,pre-venta,comprador,411
EMP0004,2/5/2025 04:00,CASE019805,teléfono,CL82870,pre-venta,comprador,732
EMP0241,3/17/2025 13:15,CASE019806,teléfono,CL90425,post-venta,comprador,486
EMP0156,1/3/2025 03:18,CASE019807,teléfono,CL85289,post-venta,comprador,552
EMP0297,1/24/2025 12:26,CASE019808,chat,CL79457,reclamos,vendedor,599
EMP0166,1/1/2025 23:10,CASE019809,teléfono,CL33979,pre-venta,vendedor,689
EMP0011,2/3/2025 19:34,CASE019810,chat,CL92250,pre-venta,comprador,483
EMP0243,3/26/2025 03:56,CASE019811,chat,CL75147,reclamos,comprador,658
EMP0082,1/16/2025 10:05,CASE019812,teléfono,CL79248,pre-venta,vendedor,572
EMP0296,1/6/2025 17:16,CASE019813,chat,CL10441,post-venta,vendedor,479
EMP0126,2/21/2025 15:09,CASE019814,chat,CL29542,pre-venta,vendedor,722
EMP0211,1/26/2025 15:43,CASE019815,chat,CL12565,post-venta,comprador,849
EMP0208,2/18/2025 04:36,CASE019816,chat,CL52909,pre-venta,comprador,624
EMP0056,2/1/2025 20:18,CASE019817,teléfono,CL82597,pre-venta,comprador,526
EMP0253,3/18/2025 18:02,CASE019818,chat,CL65014,pre-venta,comprador,511
EMP0165,1/20/2025 11:42,CASE019819,teléfono,CL84442,post-venta,comprador,696
EMP0245,3/1/2025 02:19,CASE019820,chat,CL54734,pre-venta,comprador,601
EMP0112,2/19/2025 13:56,CASE019821,chat,CL10191,pre-venta,comprador,472
EMP0094,3/17/2025 22:45,CASE019822,teléfono,CL73048,post-venta,comprador,396
EMP0014,1/21/2025 14:43,CASE019823,teléfono,CL35351,reclamos,comprador,645
EMP0243,3/1/2025 17:33,CASE019824,teléfono,CL34559,pre-venta,comprador,448
EMP0070,2/15/2025 20:04,CASE019825,chat,CL24216,post-venta,comprador,551
EMP0288,1/28/2025 06:41,CASE019826,teléfono,CL50152,pre-venta,comprador,795
EMP0169,1/31/2025 06:03,CASE019827,teléfono,CL65685,reclamos,vendedor,500
EMP0296,2/7/2025 09:57,CASE019828,chat,CL42921,post-venta,comprador,726
EMP0235,1/4/2025 00:00,CASE019829,chat,CL45643,reclamos,comprador,477
EMP0185,1/5/2025 18:53,CASE019830,teléfono,CL86833,post-venta,comprador,704
EMP0136,2/26/2025 12:54,CASE019831,chat,CL36144,pre-venta,comprador,669
EMP0170,3/3/2025 01:12,CASE019832,teléfono,CL92424,reclamos,vendedor,658
EMP0227,3/25/2025 01:37,CASE019833,teléfono,CL62684,pre-venta,vendedor,526
EMP0235,3/3/2025 11:48,CASE019834,chat,CL97796,post-venta,vendedor,676
EMP0218,1/12/2025 09:51,CASE019835,teléfono,CL88849,pre-venta,vendedor,644
EMP0031,3/24/2025 04:01,CASE019836,chat,CL84083,reclamos,comprador,826
EMP0119,1/30/2025 01:00,CASE019837,chat,CL83927,post-venta,comprador,526
EMP0156,2/22/2025 19:27,CASE019838,chat,CL56777,reclamos,vendedor,754
EMP0252,1/15/2025 16:08,CASE019839,chat,CL22594,post-venta,comprador,491
EMP0044,1/2/2025 11:44,CASE019840,teléfono,CL59797,post-venta,vendedor,571
EMP0078,3/11/2025 19:04,CASE019841,teléfono,CL71846,pre-venta,vendedor,523
EMP0145,3/6/2025 01:19,CASE019842,chat,CL91870,reclamos,comprador,540
EMP0143,3/30/2025 09:28,CASE019843,chat,CL35725,pre-venta,comprador,581
EMP0160,2/4/2025 20:18,CASE019844,chat,CL42097,post-venta,vendedor,773
EMP0154,1/12/2025 14:39,CASE019845,chat,CL52561,post-venta,comprador,654
EMP0088,1/11/2025 01:10,CASE019846,teléfono,CL16003,pre-venta,vendedor,748
EMP0086,2/11/2025 08:43,CASE019847,teléfono,CL54059,post-venta,comprador,601
EMP0119,1/13/2025 08:17,CASE019848,teléfono,CL56777,reclamos,comprador,753
EMP0165,1/5/2025 13:06,CASE019849,teléfono,CL71785,pre-venta,vendedor,627
EMP0136,2/9/2025 01:47,CASE019850,chat,CL41610,post-venta,vendedor,505
EMP0142,3/14/2025 02:53,CASE019851,teléfono,CL79794,pre-venta,comprador,726
EMP0199,2/7/2025 04:27,CASE019852,chat,CL53703,post-venta,comprador,778
EMP0008,1/19/2025 22:08,CASE019853,teléfono,CL74638,reclamos,comprador,676
