Id de empleado,Fecha y hora de interacci�n,Id del caso,Tipo de interacci�n,Id de cliente,Raz�n del reclamo,Cr�dito otorgado (USD)
EMP0283,3/15/2025 07:28,CASE000318,chat,CL79615,Producto defectuoso,37.03
EMP0283,3/22/2025 01:12,CASE016558,teléfono,CL22950,Producto no recibido,9.38
EMP0093,3/25/2025 11:42,CASE021847,teléfono,CL72858,Cobro duplicado,13.97
EMP0300,2/28/2025 12:10,CASE011759,teléfono,CL44838,Producto defectuoso,31.74
EMP0263,2/5/2025 15:37,CASE020900,chat,CL92348,Cobro duplicado,14.67
EMP0275,2/28/2025 09:03,CASE002554,chat,CL24764,Producto defectuoso,18.83
EMP0190,2/22/2025 12:07,CASE031688,chat,CL85557,Cobro duplicado,34.79
EMP0205,3/1/2025 22:30,CASE024747,teléfono,CL65328,Producto no recibido,11.34
EMP0023,1/7/2025 16:54,CASE004971,teléfono,CL64719,Producto no recibido,47.3
EMP0055,1/29/2025 21:57,CASE023411,teléfono,CL54625,Producto no recibido,31.02
EMP0034,2/6/2025 17:35,CASE029332,teléfono,CL36089,Cobro duplicado,41.98
EMP0124,3/30/2025 13:17,CASE005829,teléfono,CL23090,Producto no recibido,26.27
EMP0247,2/8/2025 14:38,CASE045353,teléfono,CL76025,Producto defectuoso,39.47
EMP0203,3/24/2025 20:12,CASE049875,teléfono,CL52533,Producto no recibido,6.23
EMP0217,2/20/2025 16:29,CASE047993,teléfono,CL61906,Error en la facturación,6.43
EMP0060,1/21/2025 12:37,CASE049952,chat,CL93750,Cobro duplicado,9.39
EMP0188,2/13/2025 10:01,CASE009680,chat,CL86585,Incumplimiento de garantía,15.45
EMP0247,3/12/2025 10:31,CASE049146,chat,CL98786,Producto defectuoso,46.13
EMP0236,1/26/2025 13:57,CASE022184,chat,CL87180,Producto no recibido,17.55
EMP0269,2/12/2025 15:43,CASE041913,teléfono,CL86839,Error en la facturación,6.21
EMP0023,3/23/2025 04:19,CASE037235,teléfono,CL22220,Cobro duplicado,7.9
EMP0151,1/26/2025 06:05,CASE033094,chat,CL69474,Incumplimiento de garantía,28.11
EMP0102,3/7/2025 01:05,CASE011377,teléfono,CL11520,Producto defectuoso,39.99
EMP0247,2/1/2025 08:05,CASE003265,chat,CL54967,Cobro duplicado,7.44
EMP0254,2/26/2025 22:03,CASE024376,chat,CL88897,Error en la facturación,38.63
EMP0004,1/3/2025 20:30,CASE020409,chat,CL19994,Cobro duplicado,12.21
EMP0289,1/16/2025 13:59,CASE039953,chat,CL24777,Incumplimiento de garantía,37.2
EMP0075,3/20/2025 21:14,CASE045548,chat,CL20352,Producto no recibido,28.29
EMP0281,1/11/2025 06:32,CASE045945,teléfono,CL15686,Producto no recibido,5.58
EMP0151,2/3/2025 04:32,CASE031725,teléfono,CL50514,Incumplimiento de garantía,8.91
EMP0270,1/23/2025 20:19,CASE032949,teléfono,CL49422,Producto no recibido,14.92
EMP0111,2/8/2025 19:40,CASE033048,chat,CL34202,Cobro duplicado,46.97
EMP0138,3/10/2025 01:47,CASE003215,teléfono,CL94769,Producto defectuoso,22.28
EMP0015,3/13/2025 14:22,CASE014089,teléfono,CL47104,Producto defectuoso,34.83
EMP0050,3/28/2025 02:54,CASE022551,chat,CL17860,Error en la facturación,12.47
EMP0053,1/26/2025 21:52,CASE030877,teléfono,CL36548,Error en la facturación,45.64
EMP0179,1/23/2025 12:06,CASE019253,teléfono,CL35098,Incumplimiento de garantía,44.37
EMP0192,3/5/2025 15:35,CASE025155,chat,CL88091,Producto defectuoso,24.22
EMP0175,1/20/2025 00:53,CASE005834,teléfono,CL59923,Error en la facturación,36.58
EMP0036,2/18/2025 22:38,CASE027743,teléfono,CL53691,Incumplimiento de garantía,40.12
EMP0278,3/10/2025 08:11,CASE031028,teléfono,CL88653,Producto no recibido,13.61
EMP0154,1/10/2025 16:00,CASE014952,teléfono,CL51615,Cobro duplicado,42.58
EMP0205,1/24/2025 16:39,CASE014862,chat,CL94105,Cobro duplicado,35.91
EMP0083,3/28/2025 10:16,CASE016922,teléfono,CL94305,Incumplimiento de garantía,44
EMP0083,3/26/2025 06:56,CASE008754,teléfono,CL63773,Incumplimiento de garantía,7.55
EMP0075,1/28/2025 15:01,CASE038432,chat,CL14816,Producto defectuoso,49.4
EMP0163,2/24/2025 06:39,CASE016439,chat,CL28665,Cobro duplicado,39.86
EMP0137,1/13/2025 16:24,CASE037450,teléfono,CL24273,Error en la facturación,30.48
EMP0255,2/15/2025 23:19,CASE039135,teléfono,CL19162,Cobro duplicado,42.05
EMP0233,3/21/2025 13:33,CASE015801,teléfono,CL47192,Incumplimiento de garantía,20.08
EMP0294,3/24/2025 05:03,CASE040610,teléfono,CL13912,Producto defectuoso,43.11
EMP0075,2/10/2025 00:11,CASE019400,teléfono,CL42190,Incumplimiento de garantía,49.89
EMP0268,3/26/2025 23:40,CASE035870,teléfono,CL20680,Cobro duplicado,27.94
EMP0019,2/14/2025 22:51,CASE038871,teléfono,CL69153,Producto no recibido,24.72
EMP0251,1/18/2025 03:57,CASE006523,chat,CL97590,Cobro duplicado,22.86
EMP0289,1/2/2025 18:35,CASE033953,teléfono,CL91270,Cobro duplicado,9.59
EMP0268,2/25/2025 15:16,CASE042990,chat,CL10817,Incumplimiento de garantía,46.06
EMP0137,2/27/2025 11:28,CASE041201,teléfono,CL49983,Cobro duplicado,48.85
EMP0289,3/21/2025 23:49,CASE010861,chat,CL34057,Producto defectuoso,39.1
EMP0016,2/23/2025 05:43,CASE042955,teléfono,CL57661,Cobro duplicado,26.05
EMP0237,3/19/2025 22:23,CASE008549,chat,CL20029,Producto defectuoso,42.75
EMP0260,2/23/2025 20:34,CASE039122,chat,CL30079,Producto no recibido,13.2
EMP0046,2/20/2025 17:06,CASE003468,teléfono,CL64293,Producto no recibido,15.61
EMP0074,3/20/2025 12:01,CASE043314,teléfono,CL35730,Producto no recibido,37.71
EMP0080,3/4/2025 12:19,CASE045495,teléfono,CL75703,Cobro duplicado,48.48
EMP0245,2/20/2025 04:30,CASE036201,chat,CL72984,Incumplimiento de garantía,26.32
EMP0013,1/17/2025 04:42,CASE048479,chat,CL45989,Incumplimiento de garantía,40.57
EMP0155,1/18/2025 11:19,CASE047116,teléfono,CL27927,Error en la facturación,27.38
EMP0229,2/21/2025 03:31,CASE024108,chat,CL56014,Error en la facturación,41.92
EMP0206,1/7/2025 07:55,CASE016924,chat,CL47035,Producto defectuoso,11.24
EMP0163,3/29/2025 08:39,CASE025484,teléfono,CL12369,Producto defectuoso,27.32
EMP0256,3/15/2025 12:16,CASE043908,teléfono,CL41685,Cobro duplicado,47.11
EMP0184,1/18/2025 13:50,CASE047476,teléfono,CL10773,Incumplimiento de garantía,31.88
EMP0251,2/13/2025 01:07,CASE003350,teléfono,CL73788,Incumplimiento de garantía,48.97
EMP0123,1/24/2025 19:01,CASE020665,chat,CL57018,Error en la facturación,12.15
EMP0185,3/30/2025 22:16,CASE038136,teléfono,CL48668,Producto defectuoso,25.14
EMP0031,1/15/2025 13:36,CASE025703,teléfono,CL58266,Error en la facturación,14.3
EMP0142,3/11/2025 17:03,CASE018913,teléfono,CL28653,Cobro duplicado,15.12
EMP0116,1/29/2025 07:17,CASE008189,teléfono,CL60608,Incumplimiento de garantía,34.77
EMP0008,2/8/2025 04:59,CASE049274,chat,CL99401,Producto no recibido,28.63
EMP0096,3/27/2025 07:02,CASE030708,chat,CL63589,Cobro duplicado,33.62
EMP0136,3/12/2025 04:46,CASE012517,teléfono,CL24302,Producto no recibido,43.86
EMP0234,3/12/2025 21:10,CASE031285,chat,CL61080,Producto no recibido,8.23
EMP0014,1/21/2025 21:33,CASE022829,chat,CL66881,Producto no recibido,45
EMP0205,3/14/2025 09:23,CASE049989,chat,CL25042,Error en la facturación,40.34
EMP0143,3/7/2025 15:45,CASE049874,teléfono,CL27465,Cobro duplicado,5.48
EMP0263,3/24/2025 03:22,CASE028248,teléfono,CL84875,Incumplimiento de garantía,47.98
EMP0002,2/17/2025 18:07,CASE016366,teléfono,CL83778,Cobro duplicado,44.19
EMP0079,3/7/2025 02:56,CASE031726,chat,CL10322,Incumplimiento de garantía,22.63
EMP0029,3/8/2025 08:03,CASE046538,chat,CL52196,Incumplimiento de garantía,36.02
EMP0292,1/18/2025 04:30,CASE032177,chat,CL73839,Producto defectuoso,15.46
EMP0051,3/14/2025 13:49,CASE015684,chat,CL73183,Error en la facturación,12.86
EMP0165,1/18/2025 22:09,CASE015171,chat,CL62190,Producto no recibido,10.56
EMP0260,3/11/2025 00:14,CASE031576,teléfono,CL24497,Producto defectuoso,33.45
EMP0263,3/20/2025 17:57,CASE021438,teléfono,CL44123,Producto no recibido,21.34
EMP0299,1/10/2025 20:04,CASE013190,teléfono,CL46166,Incumplimiento de garantía,38.17
EMP0053,1/15/2025 14:10,CASE038071,teléfono,CL69772,Cobro duplicado,31.18
EMP0147,2/10/2025 17:07,CASE008306,chat,CL92317,Error en la facturación,15.84
EMP0125,3/5/2025 07:34,CASE023762,chat,CL20637,Error en la facturación,40.3
EMP0143,2/23/2025 08:07,CASE031734,teléfono,CL55105,Producto defectuoso,7.74
EMP0204,3/4/2025 06:13,CASE035439,teléfono,CL43355,Producto defectuoso,34.85
EMP0230,3/6/2025 02:41,CASE042277,chat,CL70446,Producto defectuoso,7.59
EMP0227,1/24/2025 16:06,CASE023884,teléfono,CL57951,Incumplimiento de garantía,32.99
EMP0092,1/20/2025 14:27,CASE033616,chat,CL44632,Error en la facturación,34.19
EMP0191,3/5/2025 17:37,CASE009040,chat,CL10702,Error en la facturación,32.76
EMP0293,1/5/2025 08:16,CASE042384,chat,CL80226,Incumplimiento de garantía,30.88
EMP0098,1/12/2025 20:26,CASE001249,chat,CL89482,Incumplimiento de garantía,9.14
EMP0077,1/25/2025 12:23,CASE013932,teléfono,CL21074,Incumplimiento de garantía,15.8
EMP0178,3/7/2025 15:51,CASE031148,chat,CL22813,Producto defectuoso,41.51
EMP0182,1/9/2025 16:00,CASE011546,teléfono,CL59434,Error en la facturación,35.03
EMP0169,3/13/2025 15:03,CASE015570,teléfono,CL71631,Incumplimiento de garantía,45.05
EMP0071,1/2/2025 07:57,CASE049094,teléfono,CL76361,Incumplimiento de garantía,14.2
EMP0234,2/13/2025 22:53,CASE025997,chat,CL98255,Cobro duplicado,21.48
EMP0142,3/14/2025 02:53,CASE019851,teléfono,CL79794,Cobro duplicado,19.6
EMP0184,2/19/2025 18:13,CASE015035,teléfono,CL83894,Cobro duplicado,37.14
EMP0089,2/17/2025 12:37,CASE019469,teléfono,CL54588,Error en la facturación,12.58
EMP0055,3/26/2025 00:53,CASE041915,teléfono,CL76581,Producto defectuoso,34.97
EMP0034,3/8/2025 22:01,CASE049112,teléfono,CL29056,Incumplimiento de garantía,17.36
EMP0260,2/1/2025 13:22,CASE013611,teléfono,CL77245,Producto no recibido,34.27
EMP0262,3/22/2025 07:51,CASE023873,chat,CL57798,Producto defectuoso,14.62
EMP0215,2/5/2025 14:41,CASE046701,chat,CL70106,Cobro duplicado,42.93
EMP0047,1/23/2025 21:36,CASE022044,teléfono,CL44887,Producto no recibido,28.22
EMP0191,1/8/2025 22:47,CASE006877,chat,CL27635,Producto no recibido,16.41
EMP0073,2/15/2025 07:53,CASE034206,chat,CL54978,Producto no recibido,38.35
EMP0115,3/7/2025 19:43,CASE020891,teléfono,CL11836,Producto no recibido,11.69
EMP0255,2/1/2025 14:50,CASE027443,teléfono,CL88142,Error en la facturación,16.2
EMP0159,2/10/2025 18:46,CASE017382,chat,CL91508,Producto defectuoso,48.21
EMP0230,2/11/2025 21:43,CASE042705,teléfono,CL49187,Producto defectuoso,46.66
EMP0029,2/26/2025 13:44,CASE025788,teléfono,CL51414,Cobro duplicado,42.49
EMP0276,2/6/2025 05:55,CASE026410,teléfono,CL15407,Producto defectuoso,29.7
EMP0063,2/7/2025 04:58,CASE013241,teléfono,CL19103,Incumplimiento de garantía,31.54
EMP0032,1/7/2025 14:10,CASE037875,teléfono,CL93557,Producto defectuoso,21.67
EMP0027,3/18/2025 02:53,CASE014909,chat,CL58005,Incumplimiento de garantía,10.66
EMP0066,1/28/2025 12:14,CASE040911,teléfono,CL54306,Producto defectuoso,40.77
EMP0106,2/10/2025 20:00,CASE015707,chat,CL11599,Producto defectuoso,15.09
EMP0027,3/13/2025 07:51,CASE003079,chat,CL77166,Producto defectuoso,5.48
EMP0029,3/14/2025 19:26,CASE035078,chat,CL25442,Producto no recibido,42.64
EMP0090,1/16/2025 14:05,CASE049817,chat,CL46945,Incumplimiento de garantía,17.86
EMP0180,2/24/2025 12:21,CASE003444,chat,CL85069,Error en la facturación,32.75
EMP0298,2/19/2025 18:52,CASE038662,chat,CL44769,Cobro duplicado,28.11
EMP0228,1/10/2025 14:19,CASE034004,teléfono,CL40371,Producto no recibido,38.14
EMP0235,3/10/2025 09:45,CASE012506,teléfono,CL39235,Error en la facturación,20.02
EMP0006,2/21/2025 23:06,CASE008433,chat,CL87251,Producto defectuoso,14.55
EMP0178,3/28/2025 21:20,CASE021985,teléfono,CL44431,Incumplimiento de garantía,28.03
EMP0226,1/4/2025 04:36,CASE036183,chat,CL65610,Producto defectuoso,8.89
EMP0165,3/19/2025 01:07,CASE034935,chat,CL76707,Error en la facturación,35.96
EMP0223,1/7/2025 14:49,CASE044430,teléfono,CL87788,Incumplimiento de garantía,36.36
EMP0034,1/10/2025 15:56,CASE016938,chat,CL74387,Producto defectuoso,32.72
EMP0130,3/25/2025 08:35,CASE022324,chat,CL26327,Producto no recibido,43.71
EMP0193,2/11/2025 16:51,CASE031925,chat,CL44102,Cobro duplicado,25.05
EMP0217,1/17/2025 11:39,CASE012938,teléfono,CL33580,Error en la facturación,41.85
EMP0171,1/28/2025 19:44,CASE038748,chat,CL78641,Incumplimiento de garantía,31.35
EMP0263,2/26/2025 14:51,CASE019107,chat,CL30191,Error en la facturación,30.67
EMP0087,3/30/2025 01:26,CASE032593,chat,CL38917,Incumplimiento de garantía,20.72
EMP0250,1/2/2025 23:37,CASE032552,chat,CL59989,Error en la facturación,29.12
EMP0192,3/6/2025 10:38,CASE035513,chat,CL73806,Cobro duplicado,29.12
EMP0138,1/31/2025 09:24,CASE007528,teléfono,CL24528,Producto defectuoso,48
EMP0208,3/3/2025 21:19,CASE013081,chat,CL26039,Incumplimiento de garantía,17.89
EMP0086,2/14/2025 05:57,CASE026611,teléfono,CL59401,Producto no recibido,32.49
EMP0006,2/14/2025 10:08,CASE011398,teléfono,CL94488,Incumplimiento de garantía,45.79
EMP0060,1/25/2025 10:43,CASE021197,teléfono,CL10996,Cobro duplicado,40.16
EMP0296,1/25/2025 17:06,CASE044508,teléfono,CL48503,Incumplimiento de garantía,47.38
EMP0077,2/8/2025 08:14,CASE023515,chat,CL29853,Incumplimiento de garantía,49.68
EMP0262,3/17/2025 04:08,CASE039691,chat,CL85811,Producto defectuoso,11.5
EMP0185,2/1/2025 20:52,CASE038216,teléfono,CL25313,Error en la facturación,29.96
EMP0134,3/30/2025 23:36,CASE039489,chat,CL31718,Producto defectuoso,38.81
EMP0066,3/3/2025 23:02,CASE030647,chat,CL11937,Producto no recibido,17.34
EMP0286,2/25/2025 12:16,CASE021978,teléfono,CL97364,Incumplimiento de garantía,10.52
EMP0030,1/21/2025 15:43,CASE036664,chat,CL73098,Incumplimiento de garantía,37.81
EMP0163,3/16/2025 21:40,CASE038537,chat,CL29617,Producto defectuoso,35.25
EMP0243,3/13/2025 18:12,CASE020080,chat,CL11511,Cobro duplicado,46.16
EMP0086,3/27/2025 08:11,CASE011092,chat,CL89034,Producto defectuoso,16.54
EMP0094,2/6/2025 12:51,CASE031104,chat,CL14322,Producto defectuoso,49.95
EMP0285,3/11/2025 00:16,CASE046381,chat,CL79866,Producto defectuoso,36.02
EMP0052,2/24/2025 18:24,CASE010693,teléfono,CL30119,Producto no recibido,42.4
EMP0100,1/3/2025 01:10,CASE012410,teléfono,CL99320,Incumplimiento de garantía,47.59
EMP0294,2/16/2025 01:31,CASE012303,teléfono,CL69545,Producto no recibido,37.96
EMP0264,1/5/2025 15:24,CASE039368,teléfono,CL95097,Producto defectuoso,24.67
EMP0081,1/6/2025 09:18,CASE005093,teléfono,CL79533,Error en la facturación,27.73
EMP0057,3/20/2025 06:45,CASE034791,teléfono,CL79347,Incumplimiento de garantía,23.76
EMP0098,3/26/2025 02:25,CASE044618,teléfono,CL23429,Producto no recibido,35.9
EMP0044,3/11/2025 19:56,CASE019260,chat,CL34453,Cobro duplicado,21.68
EMP0167,1/21/2025 13:12,CASE014606,chat,CL92564,Producto defectuoso,13.96
EMP0181,2/6/2025 21:53,CASE012325,chat,CL89309,Cobro duplicado,22.67
EMP0101,1/19/2025 13:23,CASE020940,chat,CL18007,Error en la facturación,45.97
EMP0259,3/26/2025 01:02,CASE025338,teléfono,CL68273,Cobro duplicado,8.43
EMP0044,3/14/2025 06:05,CASE038471,teléfono,CL80912,Incumplimiento de garantía,37.95
EMP0056,3/10/2025 03:15,CASE011189,teléfono,CL60264,Error en la facturación,28.72
EMP0117,1/3/2025 22:26,CASE047237,chat,CL90612,Producto defectuoso,5.27
EMP0071,3/10/2025 14:00,CASE042040,chat,CL37398,Producto defectuoso,9.11
EMP0203,2/13/2025 10:56,CASE009598,teléfono,CL38014,Error en la facturación,25.47
EMP0074,1/29/2025 19:12,CASE046197,chat,CL42952,Error en la facturación,21.25
EMP0106,3/20/2025 21:54,CASE018300,chat,CL24375,Error en la facturación,37.31
EMP0115,3/27/2025 01:51,CASE006076,chat,CL21822,Producto no recibido,32.36
EMP0006,1/30/2025 16:58,CASE000281,teléfono,CL95477,Producto no recibido,45.54
EMP0100,1/7/2025 13:30,CASE025625,teléfono,CL50278,Producto no recibido,15.3
EMP0009,2/8/2025 20:39,CASE037305,teléfono,CL92232,Producto defectuoso,20.09
EMP0238,1/9/2025 17:37,CASE024656,chat,CL85191,Cobro duplicado,33.58
EMP0170,3/19/2025 00:48,CASE024569,chat,CL29150,Producto defectuoso,47.65
EMP0042,1/1/2025 12:58,CASE019640,chat,CL34582,Producto no recibido,36.67
EMP0287,3/10/2025 03:21,CASE023760,chat,CL29770,Cobro duplicado,33.76
EMP0200,3/15/2025 15:16,CASE029763,chat,CL64680,Error en la facturación,17.23
EMP0254,1/10/2025 14:22,CASE009266,teléfono,CL96619,Error en la facturación,9.54
EMP0124,3/30/2025 19:54,CASE020819,teléfono,CL71235,Producto defectuoso,5.98
EMP0295,3/25/2025 21:59,CASE029435,chat,CL34858,Producto no recibido,37.85
EMP0141,2/8/2025 05:26,CASE040333,teléfono,CL31524,Producto no recibido,35.35
EMP0113,3/27/2025 11:09,CASE013271,chat,CL99135,Incumplimiento de garantía,22.02
EMP0234,1/18/2025 11:48,CASE036334,chat,CL87911,Cobro duplicado,34.27
EMP0232,3/21/2025 23:46,CASE008992,chat,CL27065,Producto no recibido,26.12
EMP0162,1/1/2025 16:21,CASE049724,chat,CL36224,Cobro duplicado,29.6
EMP0174,2/11/2025 22:50,CASE012639,chat,CL58530,Error en la facturación,15.67
EMP0065,2/27/2025 23:30,CASE044583,teléfono,CL45495,Producto defectuoso,7.35
EMP0260,3/12/2025 06:22,CASE009472,teléfono,CL16117,Incumplimiento de garantía,22.23
EMP0154,1/31/2025 22:09,CASE024701,chat,CL69082,Cobro duplicado,44
EMP0022,2/9/2025 08:06,CASE029270,teléfono,CL26299,Incumplimiento de garantía,22.61
EMP0044,2/8/2025 04:44,CASE040853,teléfono,CL89725,Producto defectuoso,44.59
EMP0111,1/11/2025 03:45,CASE035850,chat,CL93725,Incumplimiento de garantía,15.26
EMP0175,3/12/2025 18:07,CASE006820,chat,CL69472,Cobro duplicado,5.54
EMP0189,2/9/2025 12:21,CASE010065,teléfono,CL99151,Producto no recibido,25.38
EMP0293,1/7/2025 02:05,CASE011875,teléfono,CL49892,Error en la facturación,7.88
EMP0099,3/1/2025 11:36,CASE019624,chat,CL23614,Incumplimiento de garantía,46.46
EMP0222,3/26/2025 00:47,CASE000347,chat,CL51180,Error en la facturación,43.74
EMP0001,3/29/2025 11:51,CASE037243,chat,CL23574,Incumplimiento de garantía,11.51
EMP0022,2/13/2025 13:03,CASE013340,chat,CL34978,Cobro duplicado,12.37
EMP0268,2/18/2025 20:38,CASE006911,chat,CL74553,Error en la facturación,21.47
EMP0097,3/1/2025 09:32,CASE015933,chat,CL17355,Producto defectuoso,32.79
EMP0151,1/7/2025 05:31,CASE002167,teléfono,CL63665,Producto defectuoso,6.91
EMP0269,2/14/2025 19:35,CASE031196,teléfono,CL24575,Error en la facturación,8.46
EMP0160,3/3/2025 01:18,CASE028127,chat,CL32601,Error en la facturación,28.08
EMP0239,1/19/2025 14:49,CASE034621,teléfono,CL88946,Producto defectuoso,13.34
EMP0181,1/28/2025 08:32,CASE000791,chat,CL52245,Cobro duplicado,20.2
EMP0272,1/1/2025 14:42,CASE024739,teléfono,CL80328,Incumplimiento de garantía,17.06
EMP0137,2/21/2025 00:28,CASE030167,teléfono,CL95046,Cobro duplicado,19.55
EMP0267,1/28/2025 20:10,CASE004584,teléfono,CL79603,Error en la facturación,37.93
EMP0037,1/30/2025 07:40,CASE030100,chat,CL70656,Cobro duplicado,8.13
EMP0193,2/5/2025 03:24,CASE036821,teléfono,CL87707,Error en la facturación,48.98
EMP0108,2/5/2025 00:12,CASE023169,teléfono,CL78406,Cobro duplicado,29.26
EMP0123,1/24/2025 18:17,CASE039907,teléfono,CL67537,Incumplimiento de garantía,46.46
EMP0074,2/7/2025 05:47,CASE017406,teléfono,CL96074,Cobro duplicado,48.31
EMP0086,2/1/2025 09:54,CASE011532,teléfono,CL81875,Producto no recibido,31.37
EMP0218,3/1/2025 03:03,CASE003582,teléfono,CL56030,Incumplimiento de garantía,43.92
EMP0139,1/1/2025 17:54,CASE020194,chat,CL91841,Incumplimiento de garantía,43.97
EMP0215,2/24/2025 06:34,CASE004697,chat,CL24474,Cobro duplicado,48.75
EMP0233,1/3/2025 14:54,CASE019576,chat,CL40345,Error en la facturación,7.95
EMP0202,2/16/2025 00:38,CASE016190,chat,CL31282,Producto no recibido,35.64
EMP0122,1/25/2025 15:57,CASE014427,chat,CL38695,Producto no recibido,42.03
EMP0182,3/16/2025 05:34,CASE027581,teléfono,CL80769,Producto no recibido,29.28
EMP0031,1/31/2025 19:13,CASE018729,chat,CL71566,Producto no recibido,14.37
EMP0155,3/25/2025 11:07,CASE035920,chat,CL92732,Producto no recibido,13.34
EMP0069,3/14/2025 22:27,CASE017927,teléfono,CL61463,Producto defectuoso,30
EMP0082,2/9/2025 07:18,CASE021869,teléfono,CL62250,Cobro duplicado,32.96
EMP0271,2/9/2025 13:55,CASE034892,chat,CL27634,Producto defectuoso,29.45
EMP0285,2/4/2025 21:07,CASE041167,chat,CL84191,Error en la facturación,31.99
EMP0228,2/1/2025 02:52,CASE027096,teléfono,CL25647,Cobro duplicado,12.45
EMP0187,1/31/2025 07:00,CASE006362,chat,CL82918,Producto defectuoso,24.2
EMP0240,1/4/2025 06:15,CASE040825,teléfono,CL45840,Producto defectuoso,34.45
EMP0228,3/8/2025 00:43,CASE032978,chat,CL84336,Cobro duplicado,42.22
EMP0056,3/5/2025 14:22,CASE028046,chat,CL27013,Producto no recibido,17.72
EMP0196,3/24/2025 20:25,CASE043525,chat,CL95330,Incumplimiento de garantía,41.02
EMP0048,3/2/2025 03:10,CASE035310,teléfono,CL93708,Producto no recibido,40.73
EMP0081,1/1/2025 07:44,CASE018611,teléfono,CL46353,Cobro duplicado,11.59
EMP0174,1/11/2025 19:54,CASE045044,chat,CL78478,Incumplimiento de garantía,34.58
EMP0192,1/17/2025 01:51,CASE047041,teléfono,CL32339,Producto defectuoso,27.49
EMP0298,2/12/2025 09:32,CASE040963,chat,CL71039,Error en la facturación,38.81
