Id de empleado,Fecha y hora de interacci�n,Id del caso,Tipo de interacción,Id de cliente,Cola,Tipo de cliente,Raz�n de terminaci�n de la interacci�n
EMP0179,2/3/2025 23:52,CASE022321,chat,CL74958,reclamos,comprador,falla
EMP0065,2/1/2025 03:17,CASE022460,chat,CL99444,post-venta,comprador,colgado por el agente
EMP0258,3/12/2025 12:35,CASE029233,teléfono,CL88309,reclamos,comprador,terminado por el cliente
EMP0292,3/27/2025 07:41,CASE043404,chat,CL76793,reclamos,comprador,falla
EMP0077,3/26/2025 17:25,CASE034262,teléfono,CL81994,post-venta,vendedor,colgado por el agente
EMP0292,2/27/2025 03:44,CASE045759,chat,CL28312,post-venta,comprador,falla
EMP0236,2/20/2025 21:18,CASE038262,teléfono,CL10533,reclamos,vendedor,terminado por el cliente
EMP0225,3/6/2025 09:13,CASE002575,teléfono,CL62538,pre-venta,comprador,falla
EMP0174,3/21/2025 09:30,CASE029771,teléfono,CL52290,post-venta,vendedor,terminado por el cliente
EMP0073,2/19/2025 17:53,CASE048536,chat,CL80286,pre-venta,vendedor,terminado por el cliente
EMP0277,3/16/2025 14:23,CASE030454,teléfono,CL88614,pre-venta,vendedor,colgado por el agente
EMP0106,3/14/2025 18:12,CASE046880,teléfono,CL95316,pre-venta,vendedor,falla
EMP0235,2/16/2025 22:27,CASE005041,chat,CL25643,pre-venta,vendedor,colgado por el agente
EMP0252,2/11/2025 20:28,CASE040849,chat,CL98220,pre-venta,vendedor,terminado por el cliente
EMP0224,2/27/2025 05:44,CASE047955,teléfono,CL85913,pre-venta,comprador,falla
EMP0007,3/9/2025 00:16,CASE003222,chat,CL43913,post-venta,comprador,terminado por el cliente
EMP0143,2/16/2025 23:35,CASE005028,chat,CL87120,reclamos,comprador,colgado por el agente
EMP0032,2/5/2025 22:48,CASE046006,teléfono,CL61889,post-venta,vendedor,falla
EMP0232,2/17/2025 02:35,CASE008044,teléfono,CL27305,pre-venta,vendedor,falla
EMP0007,2/27/2025 18:54,CASE010819,teléfono,CL41922,reclamos,vendedor,colgado por el agente
EMP0147,2/28/2025 12:40,CASE031460,teléfono,CL25126,reclamos,vendedor,colgado por el agente
EMP0190,2/9/2025 10:04,CASE004982,teléfono,CL16955,post-venta,comprador,falla
EMP0035,2/23/2025 10:32,CASE020442,teléfono,CL46047,pre-venta,comprador,falla
EMP0217,2/9/2025 03:44,CASE034202,teléfono,CL63546,reclamos,comprador,falla
EMP0270,1/11/2025 02:00,CASE035061,teléfono,CL80444,reclamos,vendedor,colgado por el agente
EMP0087,1/10/2025 10:03,CASE017187,teléfono,CL80314,reclamos,comprador,colgado por el agente
EMP0267,2/7/2025 17:01,CASE038773,chat,CL82897,post-venta,vendedor,falla
EMP0169,1/31/2025 17:11,CASE030792,teléfono,CL44564,post-venta,comprador,falla
EMP0098,2/15/2025 19:32,CASE040703,teléfono,CL29198,pre-venta,comprador,falla
EMP0213,3/9/2025 16:04,CASE021387,chat,CL58343,pre-venta,comprador,falla
EMP0159,2/5/2025 10:45,CASE007526,teléfono,CL84195,post-venta,comprador,colgado por el agente
EMP0267,3/28/2025 22:19,CASE030110,teléfono,CL83115,post-venta,comprador,colgado por el agente
EMP0187,2/4/2025 08:51,CASE041018,teléfono,CL88664,post-venta,comprador,falla
EMP0024,2/17/2025 18:13,CASE026550,teléfono,CL74316,reclamos,vendedor,terminado por el cliente
EMP0052,3/7/2025 20:35,CASE047406,teléfono,CL65058,post-venta,vendedor,terminado por el cliente
EMP0179,3/25/2025 02:14,CASE030619,teléfono,CL35469,post-venta,vendedor,colgado por el agente
EMP0198,2/22/2025 15:49,CASE016804,teléfono,CL33253,reclamos,vendedor,falla
EMP0184,3/21/2025 01:01,CASE031847,teléfono,CL13790,post-venta,vendedor,falla
EMP0187,1/13/2025 23:25,CASE007515,chat,CL38419,post-venta,vendedor,falla
EMP0154,1/24/2025 11:13,CASE030968,teléfono,CL26054,reclamos,vendedor,terminado por el cliente
EMP0274,2/28/2025 14:26,CASE041214,teléfono,CL33480,pre-venta,comprador,terminado por el cliente
EMP0216,2/18/2025 11:46,CASE009169,chat,CL16380,reclamos,vendedor,colgado por el agente
EMP0207,3/12/2025 15:59,CASE020265,teléfono,CL61102,reclamos,comprador,colgado por el agente
EMP0132,2/18/2025 20:00,CASE009072,chat,CL46831,post-venta,vendedor,terminado por el cliente
EMP0079,1/26/2025 02:45,CASE022423,teléfono,CL82776,reclamos,vendedor,colgado por el agente
EMP0003,1/19/2025 02:34,CASE046656,chat,CL65334,pre-venta,comprador,terminado por el cliente
EMP0076,2/8/2025 05:23,CASE034957,teléfono,CL57407,reclamos,comprador,colgado por el agente
EMP0081,3/1/2025 15:47,CASE009673,chat,CL78977,reclamos,comprador,colgado por el agente
EMP0171,2/24/2025 03:42,CASE008781,teléfono,CL14850,post-venta,comprador,terminado por el cliente
EMP0108,3/22/2025 00:35,CASE041216,teléfono,CL34973,pre-venta,comprador,terminado por el cliente
EMP0148,3/30/2025 19:30,CASE001605,teléfono,CL97442,pre-venta,comprador,colgado por el agente
EMP0058,1/14/2025 07:15,CASE020432,teléfono,CL32360,reclamos,comprador,terminado por el cliente
EMP0061,3/23/2025 18:09,CASE007638,chat,CL92941,post-venta,vendedor,falla
EMP0185,3/13/2025 22:48,CASE033585,chat,CL10391,post-venta,vendedor,colgado por el agente
EMP0053,1/31/2025 05:03,CASE045766,teléfono,CL13152,pre-venta,vendedor,colgado por el agente
EMP0049,2/18/2025 14:56,CASE028006,chat,CL19813,post-venta,vendedor,falla
EMP0084,1/8/2025 02:42,CASE017735,chat,CL91350,post-venta,vendedor,falla
EMP0262,2/25/2025 23:14,CASE037877,chat,CL28260,reclamos,comprador,terminado por el cliente
EMP0044,3/21/2025 08:48,CASE022077,chat,CL23853,post-venta,vendedor,terminado por el cliente
EMP0186,3/25/2025 00:54,CASE039889,chat,CL83504,pre-venta,comprador,terminado por el cliente
EMP0115,3/12/2025 19:23,CASE005688,chat,CL54560,post-venta,comprador,terminado por el cliente
EMP0120,3/16/2025 07:31,CASE028645,chat,CL99085,pre-venta,vendedor,colgado por el agente
EMP0012,2/22/2025 21:58,CASE030077,chat,CL71081,reclamos,vendedor,falla
EMP0078,2/22/2025 18:57,CASE024383,teléfono,CL13711,reclamos,vendedor,terminado por el cliente
EMP0262,2/14/2025 21:36,CASE045373,chat,CL80675,reclamos,comprador,colgado por el agente
EMP0023,3/6/2025 03:43,CASE015214,chat,CL85324,reclamos,comprador,colgado por el agente
EMP0249,3/29/2025 09:41,CASE009434,chat,CL97432,post-venta,vendedor,colgado por el agente
EMP0294,3/5/2025 06:14,CASE012064,teléfono,CL33295,reclamos,vendedor,terminado por el cliente
EMP0051,2/4/2025 22:05,CASE005070,chat,CL51662,post-venta,comprador,terminado por el cliente
EMP0265,2/19/2025 21:26,CASE013517,chat,CL73564,reclamos,vendedor,falla
EMP0077,3/22/2025 21:26,CASE020950,chat,CL59298,pre-venta,vendedor,colgado por el agente
EMP0267,1/18/2025 18:30,CASE028047,chat,CL61238,reclamos,vendedor,falla
EMP0060,3/9/2025 06:39,CASE011701,teléfono,CL56385,pre-venta,vendedor,falla
EMP0173,3/7/2025 21:16,CASE002204,chat,CL45972,pre-venta,vendedor,falla
EMP0204,3/24/2025 05:01,CASE049286,chat,CL85452,pre-venta,vendedor,colgado por el agente
EMP0172,3/19/2025 21:42,CASE008343,teléfono,CL82235,post-venta,comprador,falla
EMP0084,2/21/2025 11:46,CASE042215,teléfono,CL49503,pre-venta,comprador,falla
EMP0065,2/20/2025 17:29,CASE027666,chat,CL20191,pre-venta,vendedor,colgado por el agente
EMP0120,3/29/2025 19:02,CASE019250,chat,CL57737,post-venta,vendedor,terminado por el cliente
EMP0138,2/24/2025 07:25,CASE013695,teléfono,CL31245,post-venta,comprador,colgado por el agente
EMP0098,1/11/2025 09:01,CASE032927,chat,CL30218,pre-venta,vendedor,colgado por el agente
EMP0074,2/24/2025 02:11,CASE029148,chat,CL54427,reclamos,comprador,colgado por el agente
EMP0059,3/7/2025 18:37,CASE042764,teléfono,CL52865,pre-venta,comprador,falla
EMP0022,2/19/2025 12:42,CASE049838,teléfono,CL43686,reclamos,vendedor,terminado por el cliente
EMP0033,3/9/2025 04:42,CASE043876,teléfono,CL77814,post-venta,vendedor,terminado por el cliente
EMP0274,1/18/2025 11:35,CASE036973,chat,CL55808,pre-venta,vendedor,terminado por el cliente
EMP0152,2/28/2025 02:03,CASE012418,teléfono,CL78588,pre-venta,vendedor,terminado por el cliente
EMP0251,2/10/2025 11:13,CASE004552,chat,CL73908,pre-venta,comprador,terminado por el cliente
EMP0065,1/31/2025 08:14,CASE024481,teléfono,CL84061,post-venta,comprador,terminado por el cliente
EMP0285,2/26/2025 03:09,CASE032160,teléfono,CL51906,reclamos,comprador,falla
EMP0238,1/22/2025 05:53,CASE000818,chat,CL35042,post-venta,vendedor,colgado por el agente
EMP0056,2/13/2025 22:58,CASE029089,teléfono,CL29039,pre-venta,vendedor,colgado por el agente
EMP0202,1/9/2025 14:04,CASE029676,teléfono,CL42961,reclamos,vendedor,terminado por el cliente
EMP0001,1/27/2025 08:56,CASE044277,chat,CL71912,post-venta,vendedor,falla
EMP0189,3/27/2025 14:47,CASE025023,teléfono,CL12298,pre-venta,vendedor,terminado por el cliente
EMP0164,1/11/2025 21:36,CASE037860,chat,CL37262,post-venta,comprador,terminado por el cliente
EMP0018,2/9/2025 06:37,CASE021326,chat,CL10820,pre-venta,vendedor,terminado por el cliente
EMP0036,3/29/2025 04:06,CASE038074,teléfono,CL93356,post-venta,vendedor,colgado por el agente
EMP0253,1/1/2025 12:35,CASE045328,teléfono,CL45698,post-venta,comprador,falla
EMP0129,1/16/2025 12:28,CASE041769,teléfono,CL50448,reclamos,comprador,falla
EMP0110,2/26/2025 16:32,CASE048484,chat,CL80668,pre-venta,comprador,terminado por el cliente
EMP0261,3/25/2025 06:42,CASE035103,chat,CL41140,post-venta,vendedor,colgado por el agente
EMP0214,2/15/2025 15:46,CASE047014,teléfono,CL94100,post-venta,comprador,terminado por el cliente
EMP0155,2/22/2025 20:30,CASE010774,teléfono,CL15759,post-venta,vendedor,terminado por el cliente
EMP0258,2/22/2025 02:04,CASE012754,chat,CL30767,post-venta,vendedor,terminado por el cliente
EMP0031,1/22/2025 00:29,CASE012117,teléfono,CL81252,pre-venta,comprador,colgado por el agente
EMP0092,3/23/2025 05:51,CASE034190,teléfono,CL93841,reclamos,comprador,terminado por el cliente
EMP0040,3/3/2025 21:23,CASE039435,chat,CL64077,post-venta,vendedor,falla
EMP0291,1/1/2025 03:57,CASE048276,chat,CL56861,post-venta,comprador,falla
EMP0065,3/5/2025 23:33,CASE001138,chat,CL53515,post-venta,comprador,terminado por el cliente
EMP0025,3/1/2025 07:29,CASE033869,chat,CL37026,reclamos,vendedor,colgado por el agente
EMP0198,1/14/2025 09:50,CASE016136,chat,CL69893,reclamos,vendedor,colgado por el agente
EMP0095,3/20/2025 10:23,CASE009208,teléfono,CL74175,reclamos,comprador,falla
EMP0077,3/27/2025 22:09,CASE029762,chat,CL28442,reclamos,comprador,terminado por el cliente
EMP0125,1/2/2025 12:40,CASE037646,teléfono,CL92325,post-venta,comprador,falla
EMP0103,3/19/2025 14:21,CASE041123,chat,CL93003,reclamos,comprador,falla
EMP0057,1/1/2025 23:43,CASE041835,teléfono,CL92423,pre-venta,comprador,colgado por el agente
EMP0046,1/15/2025 13:31,CASE029530,chat,CL42224,reclamos,vendedor,colgado por el agente
EMP0079,2/16/2025 02:55,CASE021501,teléfono,CL82175,post-venta,comprador,falla
EMP0288,3/5/2025 02:12,CASE027317,teléfono,CL67033,pre-venta,vendedor,colgado por el agente
EMP0146,3/24/2025 00:36,CASE046681,teléfono,CL34850,post-venta,comprador,colgado por el agente
EMP0229,1/18/2025 13:52,CASE017417,chat,CL12518,post-venta,comprador,terminado por el cliente
EMP0277,2/3/2025 06:31,CASE023810,chat,CL94832,post-venta,comprador,terminado por el cliente
EMP0237,1/27/2025 19:07,CASE006649,chat,CL45887,post-venta,comprador,falla
EMP0292,3/27/2025 16:50,CASE041426,teléfono,CL74748,post-venta,vendedor,falla
EMP0044,1/16/2025 11:08,CASE024499,teléfono,CL16494,pre-venta,vendedor,falla
EMP0025,2/7/2025 09:26,CASE004339,chat,CL52056,reclamos,vendedor,falla
EMP0199,2/7/2025 04:27,CASE019852,chat,CL53703,post-venta,comprador,terminado por el cliente
EMP0193,2/23/2025 20:02,CASE016385,teléfono,CL29929,reclamos,comprador,falla
EMP0139,1/3/2025 08:34,CASE013293,chat,CL56219,post-venta,vendedor,falla
EMP0026,1/27/2025 00:32,CASE022502,teléfono,CL64884,pre-venta,vendedor,colgado por el agente
EMP0112,3/11/2025 04:13,CASE043430,chat,CL33257,post-venta,vendedor,terminado por el cliente
EMP0141,1/24/2025 20:18,CASE037304,teléfono,CL91033,post-venta,vendedor,colgado por el agente
EMP0198,1/28/2025 00:31,CASE021466,chat,CL25850,reclamos,vendedor,terminado por el cliente
EMP0134,3/26/2025 05:25,CASE012043,teléfono,CL68465,pre-venta,comprador,falla
EMP0147,2/23/2025 00:45,CASE013668,chat,CL42831,reclamos,vendedor,falla
EMP0009,3/16/2025 16:27,CASE045921,chat,CL51830,reclamos,vendedor,terminado por el cliente
EMP0105,2/5/2025 13:51,CASE049806,teléfono,CL84893,reclamos,vendedor,terminado por el cliente
EMP0163,2/6/2025 10:29,CASE035253,chat,CL97333,reclamos,comprador,terminado por el cliente
EMP0188,3/5/2025 08:59,CASE001568,chat,CL69460,post-venta,vendedor,falla
EMP0007,1/6/2025 15:15,CASE035504,chat,CL86726,reclamos,comprador,falla
EMP0294,1/10/2025 07:19,CASE043859,teléfono,CL64570,pre-venta,comprador,falla
EMP0112,3/9/2025 04:35,CASE029653,chat,CL26719,reclamos,vendedor,colgado por el agente
EMP0086,3/8/2025 20:17,CASE021060,teléfono,CL92289,post-venta,comprador,falla
EMP0265,2/1/2025 06:28,CASE032052,chat,CL16423,pre-venta,vendedor,colgado por el agente
EMP0275,2/18/2025 08:11,CASE011779,teléfono,CL11788,reclamos,comprador,falla
EMP0271,2/25/2025 08:29,CASE046216,teléfono,CL81945,pre-venta,vendedor,terminado por el cliente
EMP0156,1/11/2025 01:46,CASE043244,chat,CL88926,pre-venta,comprador,colgado por el agente
EMP0222,3/29/2025 23:12,CASE008996,chat,CL38254,post-venta,vendedor,falla
EMP0244,1/27/2025 08:05,CASE019792,chat,CL96283,post-venta,vendedor,falla
EMP0080,3/29/2025 07:57,CASE044774,chat,CL86390,pre-venta,comprador,terminado por el cliente
EMP0163,3/21/2025 02:34,CASE006764,chat,CL21820,post-venta,vendedor,terminado por el cliente
EMP0174,3/18/2025 18:27,CASE006774,chat,CL57571,post-venta,vendedor,colgado por el agente
EMP0141,1/15/2025 06:48,CASE017196,chat,CL31013,pre-venta,comprador,falla
EMP0173,3/10/2025 23:35,CASE047254,chat,CL36803,pre-venta,comprador,terminado por el cliente
EMP0166,2/12/2025 05:50,CASE011971,chat,CL76036,post-venta,vendedor,colgado por el agente
EMP0284,2/20/2025 20:35,CASE022619,chat,CL14120,pre-venta,comprador,falla
EMP0099,1/9/2025 15:31,CASE018943,chat,CL56500,pre-venta,comprador,colgado por el agente
EMP0190,3/28/2025 00:39,CASE007981,teléfono,CL83241,reclamos,comprador,terminado por el cliente
EMP0045,2/17/2025 23:33,CASE009134,chat,CL75288,post-venta,vendedor,terminado por el cliente
EMP0203,1/17/2025 18:31,CASE010372,chat,CL14797,pre-venta,vendedor,falla
EMP0286,3/29/2025 21:48,CASE028025,chat,CL60111,pre-venta,comprador,falla
EMP0038,3/26/2025 21:09,CASE026816,teléfono,CL28785,post-venta,vendedor,terminado por el cliente
EMP0239,3/7/2025 05:37,CASE009917,teléfono,CL88363,post-venta,comprador,colgado por el agente
EMP0267,3/16/2025 19:23,CASE028202,chat,CL44321,reclamos,vendedor,terminado por el cliente
EMP0286,3/27/2025 15:40,CASE046692,teléfono,CL78699,pre-venta,comprador,falla
EMP0185,2/7/2025 17:58,CASE028820,teléfono,CL40425,reclamos,vendedor,terminado por el cliente
EMP0052,2/16/2025 09:26,CASE033047,teléfono,CL56919,reclamos,comprador,terminado por el cliente
EMP0097,2/9/2025 20:34,CASE011590,chat,CL93780,pre-venta,vendedor,colgado por el agente
EMP0214,1/25/2025 23:47,CASE043004,chat,CL24252,reclamos,vendedor,falla
EMP0040,3/30/2025 12:05,CASE045028,teléfono,CL81317,post-venta,comprador,falla
EMP0256,1/28/2025 06:43,CASE035477,chat,CL67452,pre-venta,vendedor,falla
EMP0007,1/31/2025 12:15,CASE019911,chat,CL63976,reclamos,comprador,falla
EMP0048,2/21/2025 20:27,CASE005071,chat,CL78864,pre-venta,comprador,colgado por el agente
EMP0158,3/12/2025 05:33,CASE000459,teléfono,CL24168,post-venta,comprador,colgado por el agente
EMP0144,3/8/2025 08:46,CASE015456,chat,CL30855,pre-venta,comprador,colgado por el agente
EMP0140,1/20/2025 12:50,CASE024186,chat,CL83174,reclamos,comprador,falla
EMP0180,3/3/2025 11:26,CASE024369,teléfono,CL19724,pre-venta,vendedor,terminado por el cliente
EMP0176,1/27/2025 14:43,CASE044092,chat,CL22617,post-venta,comprador,falla
EMP0151,3/19/2025 10:22,CASE028000,chat,CL47360,pre-venta,comprador,terminado por el cliente
EMP0222,2/27/2025 18:22,CASE029620,teléfono,CL86834,reclamos,vendedor,colgado por el agente
EMP0158,3/21/2025 11:19,CASE032680,chat,CL97394,reclamos,vendedor,falla
EMP0160,2/10/2025 20:44,CASE005918,teléfono,CL94494,pre-venta,comprador,colgado por el agente
EMP0129,2/7/2025 12:21,CASE016204,chat,CL13735,reclamos,comprador,colgado por el agente
EMP0052,1/2/2025 23:39,CASE010338,teléfono,CL92504,pre-venta,vendedor,colgado por el agente
EMP0295,1/22/2025 20:55,CASE035416,chat,CL92322,reclamos,comprador,colgado por el agente
EMP0013,3/8/2025 10:05,CASE041218,teléfono,CL92195,pre-venta,comprador,terminado por el cliente
EMP0206,3/7/2025 02:11,CASE010566,teléfono,CL60986,reclamos,vendedor,terminado por el cliente
EMP0010,1/16/2025 19:56,CASE012905,teléfono,CL73941,pre-venta,vendedor,terminado por el cliente
EMP0025,2/28/2025 12:57,CASE018241,teléfono,CL59803,post-venta,comprador,falla
EMP0231,2/14/2025 16:09,CASE003371,teléfono,CL83607,post-venta,comprador,colgado por el agente
EMP0288,3/17/2025 07:39,CASE037679,chat,CL34849,pre-venta,vendedor,terminado por el cliente
EMP0164,3/16/2025 14:36,CASE041587,teléfono,CL67292,post-venta,comprador,falla
EMP0239,2/26/2025 17:49,CASE024564,teléfono,CL78920,pre-venta,vendedor,colgado por el agente
EMP0265,1/24/2025 03:00,CASE043996,chat,CL31811,reclamos,vendedor,terminado por el cliente
EMP0246,2/18/2025 05:19,CASE016681,chat,CL77970,pre-venta,vendedor,terminado por el cliente
EMP0289,2/26/2025 00:55,CASE005387,chat,CL81349,post-venta,vendedor,falla
EMP0262,3/28/2025 04:00,CASE002729,teléfono,CL96533,reclamos,vendedor,colgado por el agente
EMP0046,3/11/2025 06:27,CASE000698,teléfono,CL59689,post-venta,vendedor,colgado por el agente
EMP0238,1/18/2025 12:51,CASE037279,teléfono,CL35943,post-venta,vendedor,falla
EMP0148,3/8/2025 05:09,CASE032037,chat,CL35838,reclamos,vendedor,falla
EMP0192,2/28/2025 09:44,CASE029091,chat,CL59620,reclamos,vendedor,terminado por el cliente
EMP0276,1/11/2025 08:14,CASE001063,chat,CL92578,post-venta,vendedor,colgado por el agente
EMP0093,1/9/2025 21:49,CASE028387,chat,CL52317,reclamos,vendedor,falla
EMP0109,2/25/2025 12:40,CASE049364,teléfono,CL27703,post-venta,vendedor,terminado por el cliente
EMP0147,2/15/2025 18:11,CASE022388,teléfono,CL59959,post-venta,vendedor,colgado por el agente
EMP0064,2/5/2025 04:56,CASE043684,chat,CL84660,post-venta,vendedor,colgado por el agente
EMP0174,2/14/2025 17:47,CASE008295,chat,CL64986,reclamos,comprador,terminado por el cliente
EMP0082,2/16/2025 17:59,CASE013872,teléfono,CL48327,pre-venta,vendedor,falla
EMP0061,2/4/2025 18:12,CASE040939,chat,CL64523,reclamos,comprador,colgado por el agente
EMP0099,2/23/2025 14:22,CASE021373,chat,CL39109,reclamos,vendedor,falla
EMP0299,3/15/2025 07:38,CASE020882,chat,CL24192,post-venta,comprador,colgado por el agente
EMP0154,2/19/2025 15:09,CASE029346,teléfono,CL17073,pre-venta,vendedor,terminado por el cliente
EMP0078,2/14/2025 02:22,CASE009243,chat,CL20378,reclamos,vendedor,colgado por el agente
EMP0072,1/11/2025 23:56,CASE033050,chat,CL44628,pre-venta,vendedor,terminado por el cliente
EMP0004,3/16/2025 11:28,CASE045820,chat,CL44898,post-venta,vendedor,falla
EMP0211,3/20/2025 16:15,CASE030976,chat,CL34109,pre-venta,vendedor,terminado por el cliente
EMP0218,3/29/2025 17:33,CASE027441,teléfono,CL20984,pre-venta,comprador,falla
EMP0181,3/27/2025 18:57,CASE038947,teléfono,CL47125,post-venta,vendedor,terminado por el cliente
EMP0176,3/15/2025 14:46,CASE028818,teléfono,CL40609,reclamos,comprador,falla
EMP0177,3/17/2025 23:39,CASE032304,chat,CL49298,reclamos,comprador,falla
EMP0291,1/16/2025 07:37,CASE012698,chat,CL39213,reclamos,comprador,falla
EMP0034,1/8/2025 21:32,CASE048376,teléfono,CL73552,post-venta,comprador,terminado por el cliente
EMP0117,2/12/2025 07:49,CASE000058,chat,CL85674,post-venta,vendedor,colgado por el agente
